,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
146432,244848,408005,1803,9802,2769,6397,2133,28146,5279,2269,756,245452,401877,2094,9752,2460,6380,2118,5301,2393,654
146533,246032,398974,2629,9100,3121,6397,2133,25433,4917,2283,754,247538,399532,3412,9299,3588,6397,2118,5263,2558,666
146634,245466,396522,2667,9952,3608,6397,2133,27539,5296,2331,756,246309,399269,2487,9826,3821,6397,2118,5430,2670,666
146735,240906,382321,3462,9336,3939,6397,2133,26076,5140,2297,754,242144,370022,2330,9395,3515,6391,2118,5461,2689,662
146836,242099,392858,711,8700,2631,6397,2133,27373,4891,2293,724,243625,381768,1369,8261,2259,6392,2118,4661,2394,630
146937,241987,386473,1463,9665,3912,6397,2133,25898,5008,2257,756,244185,379324,643,8899,3370,6397,2118,5389,2577,659
147030,245375,387830,3231,9261,3561,6394,2133,24777,5105,2377,756,246571,391211,4185,9637,4030,6397,2118,4884,2523,666
147636,244907,377176,1053,9358,3419,6397,2133,26646,5088,2276,756,245883,377452,1969,9890,4118,6397,2118,5216,2718,666
147737,245722,402940,2655,9794,3918,6397,2133,29338,5448,2424,751,245977,391965,2665,9919,4021,6397,2118,5203,2559,650
148032,245891,387404,4725,9286,3949,6397,2133,28811,5189,2166,756,247146,394777,4861,9614,4127,6397,2106,5446,2669,666
148133,247645,408341,6614,9990,3942,6397,2133,27875,5018,2113,756,248525,413378,4762,9843,4103,6384,2118,5327,2447,666
148335,241924,362033,951,8938,2595,6397,2133,27366,4915,2197,718,244060,362631,1954,9251,3333,6397,2118,5013,2512,645
148436,243634,368495,4386,9131,3554,6397,2133,20622,4677,2353,756,243868,375618,3623,9091,3483,6397,2118,4742,2183,666
148840,242693,379572,1925,9846,3164,6397,2133,29090,5077,2264,756,244300,385763,2971,9839,3753,6397,2118,5028,2474,666
148941,245663,388979,2090,9952,3801,6397,2133,25648,5150,2392,756,242832,384089,1506,9529,2414,6397,2118,4747,2583,647
149236,230944,353616,931,9344,3016,6397,2133,22122,5036,2305,754,237797,356417,918,9246,3459,6397,2118,5182,2685,664
149337,243489,392520,987,9561,3621,6397,2133,27139,5117,2326,752,244651,396340,864,9463,2524,6397,2118,5397,2626,646
149539,240180,368205,1650,9327,3596,6397,2133,24293,4966,2192,751,240830,378654,350,8349,3260,6382,2118,4515,2343,663
149741,243655,372671,1041,9832,3215,6397,2133,26596,5181,2458,751,243919,367335,1093,8860,2372,6397,2118,4994,2660,646
149842,243059,387600,2990,10058,3824,6397,2133,23587,5316,2267,756,243669,393602,1941,9831,3770,6397,2118,5123,2531,666
150019,246052,394172,4621,10108,3683,6397,2133,24123,5292,2257,756,246119,403160,3174,10108,3988,6397,2118,4722,2480,666
150524,236452,384830,431,8498,3217,6397,2133,22279,4909,2328,750,239421,377396,213,8958,3225,6397,2118,4940,2742,662
150625,244208,403168,1650,9854,3056,6397,2133,31743,5136,2286,740,245691,392020,1975,9417,3473,6397,2118,5400,2617,648
150726,244656,372416,2779,9429,3770,6397,2133,23132,4486,2246,756,244351,379411,1538,8974,3351,6397,2118,4698,2592,666
150928,243881,397222,1481,9819,3819,6397,2133,23402,5071,2372,756,245524,395940,3670,9495,3867,6397,2118,4903,2688,666
151021,246539,407083,3673,9694,3946,6397,2133,31887,5113,2178,756,245558,384310,3311,9638,3739,6397,2118,5007,2487,663
151223,247729,428587,5248,9926,3885,6397,2133,27473,5205,2354,756,247714,412534,4736,9553,3895,6397,2118,5500,2623,666
151324,244667,393583,1451,9878,3427,6390,2133,24311,5043,2315,756,246007,393553,1881,10063,3845,6397,2118,5371,2696,666
151425,246358,395633,3516,10084,3678,6391,2133,28251,5460,2223,756,245254,389849,1549,9997,3504,6397,2118,5475,2621,666
151526,243885,391236,2384,9706,3555,6397,2133,26505,5103,2435,756,244965,401327,1784,9371,3675,6397,2118,4909,2675,665
151627,240539,394386,1131,9595,3911,6392,2133,26618,4888,2372,756,244526,388928,933,9432,4017,6379,2117,4987,2649,662
151728,244144,377972,3258,10151,3825,6397,2113,21613,5313,2383,756,243262,380551,2843,9136,3404,6370,2116,4808,2368,666
151829,245336,371352,5464,10052,3925,6397,2133,28582,5111,2237,756,246867,377726,4465,9628,4117,6397,2118,5128,2626,666
151930,240775,396473,687,9326,3640,6397,2133,29076,5023,2395,756,242340,401625,1031,9245,3968,6395,2118,5107,2796,666
152225,239963,367730,2339,9379,2732,6397,2133,22921,4868,2254,756,240890,378441,1535,9492,2729,6397,2118,4737,2469,666
152427,244474,394651,1134,9825,3484,6397,2133,28652,4869,2427,756,245197,393614,1252,9310,3719,6397,2118,5051,2785,662
152831,243419,355342,1700,9725,3506,6397,2133,25231,4902,2013,756,244641,361691,2181,9676,3811,6397,2118,5126,2377,665
153025,241674,407922,1986,10027,3762,6385,2133,28336,5034,2353,756,243248,407011,1655,9928,4029,6397,2118,5013,2653,666
153126,244639,388605,3801,9414,3946,6397,2133,26113,5229,2396,756,245914,383936,3688,10073,4125,6397,2118,5314,2712,666
153227,243427,397123,370,8937,2640,6397,2133,25766,5126,2365,736,242664,389216,348,8988,2470,6397,2118,4728,2632,645
153429,243610,381716,3401,10000,3670,6366,2133,27406,5161,2142,756,245305,377142,1756,9394,3701,6389,2118,5004,2461,663
153631,246256,410691,3303,10192,3946,6397,2133,30861,5335,2316,756,247810,411486,2973,10061,4112,6393,2109,5364,2564,664
153732,244168,409011,896,10098,3631,6397,2133,24278,5242,2383,756,245489,407871,1418,9835,3028,6397,2118,5127,2629,666
153833,245899,395782,3961,9667,3768,6397,2133,23499,5177,2287,755,246641,394025,4116,9483,3880,6397,2118,5210,2556,664
153934,244152,372927,5076,9966,3524,6396,2132,23623,5244,2310,756,244559,378962,3866,9827,3828,6395,2118,5273,2652,666
154229,244848,387214,3347,9911,3661,6397,2133,28627,5357,2409,750,245228,393726,3172,9844,4066,6397,2118,5029,2664,656
154330,243647,378500,2821,10183,3528,6397,2128,25820,4816,2205,756,240995,384466,1131,9801,2770,6397,2118,5140,2437,666
154431,240412,381047,2379,9844,3936,6397,2133,28661,4914,2204,756,239974,375050,1354,9635,4045,6397,2118,5027,2535,666
154532,241639,393129,885,9684,2699,6378,2133,24541,5336,2411,756,244867,398859,1803,9656,3830,6397,2118,4732,2676,665
154734,247097,397697,2522,10063,3568,6397,2133,27590,4931,2309,756,247399,395231,2746,9940,3395,6397,2118,5060,2542,665
154835,240903,401715,602,9788,3410,6397,2133,26431,5172,2393,756,241550,400369,470,9520,3646,6394,2118,5120,2783,660
154936,243097,383881,3940,10211,3872,6397,2133,24526,5277,2293,756,244563,382553,2918,9501,4002,6397,2118,5018,2479,666
155231,243975,399014,3337,10005,3948,6397,2133,29991,5248,2411,756,244867,400682,2655,9765,4126,6397,2118,5343,2675,666
155635,242794,387806,2971,9680,3919,6397,2133,26960,5191,2175,756,240048,390593,394,8621,3144,6390,2107,4975,2507,649
155938,245960,399325,2065,9742,3892,6377,2133,29866,4632,2243,756,244463,391191,1032,8968,3116,6392,2118,4470,2582,659
156031,246613,383091,4308,10050,3644,6397,2133,26543,5312,2305,756,247228,387791,3252,9829,3880,6397,2118,5140,2636,666
156233,246026,394538,3571,10251,3684,6383,2133,31894,5365,2411,750,246029,395747,2678,10049,3621,6383,2118,5490,2713,648
156334,239506,380228,784,9008,3298,6389,2133,28646,4974,2421,747,236888,381190,530,8046,2056,6397,2118,4517,2697,621
156435,245421,408331,3893,9856,3397,6397,2133,25421,5405,2325,756,246555,408462,2328,9549,3448,6397,2118,5390,2609,666
156536,246278,393841,4889,9976,3928,6397,2133,23276,5425,2349,756,246877,396814,4832,9589,3977,6397,2118,5303,2462,666
156637,240973,358019,781,9550,3732,6397,2133,25650,5150,2266,756,242918,363751,1058,9455,3989,6397,2118,5081,2632,665
157336,239099,378660,173,8562,3102,6397,2133,26885,4818,2262,742,238787,372078,228,8036,2200,6397,2118,4685,2510,604
157437,245812,417654,3892,10187,3945,6397,2133,29051,5140,2335,756,247102,416129,2700,9916,4118,6397,2118,5170,2622,665
157942,243409,367698,2659,9945,3919,6397,2133,28935,5340,2314,756,243602,359182,2427,9118,3966,6397,2118,5088,2526,666
158035,246057,394001,4540,9887,3948,6397,2133,28090,5067,2378,756,245847,391590,2781,9654,4030,6397,2118,5232,2592,665
158136,242743,360300,2197,9634,3854,6374,2133,27137,5210,2436,756,243151,365999,867,9344,3636,6397,2118,5221,2740,660
158338,237349,381351,1261,9922,3255,6397,2133,25806,5162,2211,756,241328,380236,2211,9494,3257,6397,2118,5271,2563,662
158540,242630,398897,300,9070,3190,6397,2133,22658,4873,2382,754,243566,388347,384,8712,2274,6397,2118,4643,2504,589
158843,242809,397636,1596,10008,3662,6397,2133,29903,5232,2406,756,246326,386944,2296,9729,3212,6397,2118,5581,2595,666
159138,242158,392092,1157,9003,2706,6397,2133,27437,5047,2265,746,242438,389496,1515,9071,2312,6397,2118,4749,2532,650
159239,239330,360187,2267,9745,3857,6397,2133,27879,5186,2315,749,241880,375641,1779,9599,4113,6397,2118,5503,2736,664
159340,244908,370786,2638,9552,3870,6397,2133,28327,4851,2325,756,245516,378871,1732,9420,3822,6397,2118,4290,2372,665
159441,224560,382463,5,8213,971,6397,2133,24041,4133,2419,675,233085,378688,339,8294,941,6397,2118,5073,2783,619
159744,241694,375634,1168,9500,2764,6397,2133,27244,4964,2286,755,245513,372207,2726,9578,3412,6397,2118,5243,2332,664
159946,240701,353285,3035,9047,3436,6397,2133,22306,4508,2007,756,240640,357393,2605,8402,2344,6397,2118,4761,2363,629
160123,244217,367285,4007,9978,3937,6397,2133,27529,5054,2398,756,244891,355938,2956,9249,3690,6391,2118,4946,2611,666
160729,243062,401266,1265,9719,3633,6397,2133,33485,5180,2394,751,242548,398281,977,9474,3365,6396,2118,5299,2764,658
160830,237818,396451,2001,9760,3400,6397,2133,31942,5029,2397,756,239499,399813,2071,9842,3593,6390,2118,5468,2526,666
160931,245693,398218,4787,10068,3937,6397,2133,29236,5188,2259,756,244745,394589,2564,9488,4025,6384,2118,5153,2744,666
161327,240997,389092,1744,10018,3511,6397,2133,26073,5224,2361,751,242569,372525,1552,9748,3154,6386,2118,5264,2541,647
161630,240237,400240,1188,9882,2768,6397,2133,27583,4976,2176,745,242001,401784,985,8468,2110,6389,2118,4820,2440,632
161731,247059,400996,2493,10116,3850,6397,2133,31021,4931,2206,748,247566,400817,3097,9818,3974,6397,2118,5138,2564,650
161832,243809,381815,2144,8940,3471,6397,2133,20970,4988,2156,756,245577,385477,1549,8940,3662,6397,2118,5078,2546,666
162026,241319,384522,2237,9510,3936,6397,2133,26212,5088,2373,756,243229,361346,2616,9207,4047,6397,2118,5271,2746,666
162228,242590,394775,2824,9653,3452,6388,2119,20405,5218,2238,756,243516,385856,2216,9240,2769,6305,2118,5259,2595,666
162329,245372,400757,4796,9828,3945,6397,2133,30051,5143,2195,756,246037,403061,2819,9427,3731,6397,2118,5103,2617,666
162733,246096,401865,2164,9483,3046,6397,2133,28432,4943,2297,756,246014,396411,2168,9671,3255,6397,2118,4739,2565,665
162935,241801,375043,3079,9839,3885,6397,2133,21860,5128,2246,756,242952,374347,1688,9069,3414,6397,2118,5007,2383,666
163129,245857,399328,2809,9810,3714,6397,2133,25950,5094,2361,756,246223,393762,2529,9716,3602,6397,2118,5286,2670,664
163331,244203,391021,4133,9688,3657,6397,2133,21788,5348,2311,756,246161,389121,3738,9725,3904,6397,2118,5482,2706,666
163432,239456,379763,691,9670,3752,6397,2133,25922,4478,2132,752,243343,367554,1332,9371,3722,6397,2118,4837,2337,666
163836,246031,392415,4512,9755,3428,6397,2133,31284,5182,2289,756,247591,391452,4855,9776,3923,6397,2118,5290,2529,666
164030,245175,380442,3257,10063,3938,6397,2133,25932,5251,2205,756,246737,383505,2758,9793,4127,6397,2118,5237,2580,666
164131,241423,385183,1785,9194,3277,6397,2133,25075,4788,2049,743,240089,380780,297,8448,2587,6397,2118,4939,2615,572
164636,245483,386317,3582,9741,3804,6397,2133,22871,5373,2354,756,243712,382493,1691,9467,3169,6397,2118,5299,2730,666
164939,242779,370329,3445,9502,3932,6397,2133,28709,5123,2397,756,244963,372017,3722,9858,4117,6397,2118,5422,2508,666
165032,241782,365082,1903,8873,2801,6397,2133,23707,4896,2283,740,241053,365417,959,8241,2280,6397,2118,4823,2658,623
165436,244154,389532,4863,10128,3676,6397,2133,25116,5176,2279,756,245156,393415,3095,9284,3483,6397,2118,5005,2330,661
165638,246884,407034,5332,10260,3949,6397,2133,29229,5304,2332,756,247120,406579,5197,9756,4052,6393,2118,5260,2586,666
165840,245446,395563,3545,10147,3946,6397,2133,29395,5252,2221,756,246791,389343,2328,9689,4009,6377,2118,5080,2258,666
165941,245339,395468,3776,10153,3836,6397,2133,31186,5026,2336,756,244966,396442,3474,9930,3906,6397,2118,5112,2703,666
166438,242390,390255,2125,9528,2483,6397,2133,22616,5246,2232,756,240033,389851,1672,8408,1529,6397,2118,5171,2478,666
166640,247090,416945,3117,10208,3865,6397,2133,30509,5105,2339,756,246451,405492,3108,10001,3890,6382,2118,5099,2662,666
167036,245821,380671,4511,9792,3947,6397,2133,26328,5250,2316,756,246721,384771,3978,10082,4108,6397,2118,5192,2550,666
167238,247506,410814,5608,10340,3821,6397,2131,33134,5294,2404,756,247279,415929,3436,10036,3946,6397,2118,5362,2716,666
167440,233153,408174,116,9300,2802,6397,2133,33682,5007,2393,744,237058,409208,265,9292,2476,6397,2118,5198,2713,618
167743,244792,412244,3029,9799,3699,6397,2133,28736,5289,2421,756,244636,404620,2770,9630,3588,6397,2118,5450,2790,666
168139,241280,364149,5467,9461,3943,6388,2133,22918,5444,2205,718,243645,357990,4659,9149,4127,6392,2118,5209,2333,650
168240,243354,364518,4732,9963,3808,6397,2133,25794,5053,2342,756,244404,358476,3849,9462,3615,6397,2118,4873,2441,666
168341,238337,388549,1385,9431,3706,6397,2133,28005,5075,2438,745,238301,386247,1044,9209,2930,6395,2118,5025,2716,665
168745,244678,377087,4573,9389,3792,6375,2133,24707,5252,2389,756,247205,383834,4216,9527,4041,6382,2118,5254,2770,666
168947,240629,408101,2234,10120,3722,6397,2133,26325,5342,2400,752,242529,403288,2391,10121,3987,6397,2118,5189,2650,662
169040,243225,376901,3762,9310,3937,6397,2133,26179,4992,2296,753,245619,373831,2001,9447,3896,6397,2118,5239,2641,666
169343,245005,409257,2002,9431,3729,6397,2133,26437,5046,2252,756,245150,411636,2590,10062,4009,6397,2118,4886,2623,666
169444,245426,393879,2638,10030,3949,6397,2133,28583,5356,2426,756,246239,388798,1869,10000,4100,6397,2118,5046,2674,666
169545,244759,416652,1790,10046,3343,6394,2133,25345,4878,2349,756,246838,409297,3164,10123,3956,6397,2118,5337,2609,666
169747,243656,396208,4423,10312,3949,6397,2133,31288,5470,2286,756,244107,398399,2161,9650,3887,6397,2118,5378,2485,613
169949,243709,388133,2399,9777,3940,6397,2133,31560,5309,2268,754,245356,390785,2034,9688,3982,6397,2118,5423,2366,665
170631,248322,425294,3683,10259,3756,6383,2133,32857,5358,2360,756,248669,427594,3150,9942,3267,6397,2118,5511,2729,665
170934,236297,409980,135,9223,2377,6397,2133,26681,5054,2279,739,232186,410319,134,9280,2297,6397,2118,4979,2554,623
171330,240659,401122,824,8953,2261,6397,2133,27448,4913,2251,747,244858,394989,1706,9087,2565,6397,2118,5155,2433,664
171431,236508,391609,735,9645,3131,6397,2133,23867,5245,2379,756,238086,379132,428,9070,2266,6397,2118,5169,2549,664
171532,240501,383450,1362,9843,3633,6397,2133,28269,4904,2418,754,242307,376491,777,9601,3455,6397,2118,5360,2698,651
171633,245248,409293,2009,9668,3579,6397,2133,26300,5301,2388,756,246867,404607,2515,9958,3802,6397,2118,5405,2749,666
172029,232055,352947,71,8598,3212,6397,2133,24177,4405,2394,756,238188,355923,218,8671,3271,6397,2118,4841,2715,666
172130,243634,404702,1396,10258,3311,6393,2133,30547,5191,2302,756,244694,404225,640,9722,3236,6397,2118,5153,2504,666
172332,240995,403500,1042,9607,3174,6397,2133,30160,5139,2434,745,242274,394435,840,9687,2948,6397,2118,5312,2683,595
172433,241757,387427,1878,9425,3398,6397,2133,24654,5027,2220,756,240724,373554,1303,9434,2933,6397,2118,5253,2483,666
172534,245462,405115,4136,10131,3943,6397,2133,28560,5316,2319,756,246197,401247,3048,10133,4125,6397,2118,5588,2820,666
172635,244911,373302,5667,10164,3829,6397,2133,27072,5097,2184,756,245649,375956,3663,9778,4068,6397,2118,5173,2253,666
172938,241533,381580,705,9308,3402,6397,2133,29975,4949,2256,756,245313,384776,1144,9655,4100,6397,2118,5011,2543,664
173132,238829,388815,887,9121,3516,6397,2133,23885,5251,2162,756,241661,373676,1907,9541,3636,6397,2118,5256,2380,665
173233,240429,356558,2985,10027,3867,6380,2133,27433,4921,2165,756,236912,357450,938,9678,3796,6397,2118,5235,2469,666
173334,240666,377345,1306,8752,3489,6397,2133,22150,4744,2105,756,242781,386489,1571,8261,3599,6397,2118,5124,2572,666
173435,232769,385290,139,8523,2666,6397,2133,22907,5060,2351,750,234713,377004,133,8946,2859,6394,2118,4989,2492,666
173536,246825,403690,3369,9973,3735,6397,2133,31899,5474,2440,756,248023,402862,4525,9930,4119,6397,2118,5305,2711,666
173637,246445,426972,2971,9989,3544,6397,2133,29834,5419,2297,754,248070,427554,4107,9854,3667,6397,2118,5412,2556,659
173738,233749,342731,401,9332,2904,6397,2133,24449,4936,2279,736,238540,350854,280,9129,3103,6397,2118,4983,2718,658
173839,241555,406019,3806,9624,3839,6397,2133,29172,4957,2416,756,243083,412823,3129,9957,4108,6397,2118,5179,2696,666
173940,243587,383930,2255,9220,3815,6397,2133,24381,5028,2398,756,245807,375591,1295,9165,3845,6397,2118,5082,2608,666
174437,241768,404342,2039,10184,3532,6397,2133,33133,5425,2123,745,243102,391488,3502,10166,3910,6397,2118,5519,2665,666
174841,240453,388518,459,8797,2453,6397,2133,23650,4311,2434,728,244849,387300,2538,9225,3074,6397,2118,4936,2679,652
175035,246740,419370,3993,9977,3934,6397,2133,24502,5015,2311,756,247056,407631,4650,9928,4090,6397,2118,5084,2620,665
175136,247310,412128,4898,9912,3752,6397,2133,27319,5156,2278,756,248232,406938,3587,9897,4002,6397,2118,5164,2577,666
175237,245006,392294,1729,9735,3597,6397,2133,25920,5167,2283,754,245382,390318,1319,9159,2547,6397,2118,5363,2596,662
175338,244118,396185,2948,9929,3757,6397,2133,27951,5311,2390,756,244489,385798,2604,9440,2882,6397,2118,5481,2807,660
175439,243924,381253,1264,10031,3251,6397,2133,30350,4902,2330,756,245777,376261,2336,10025,3642,6397,2118,4981,2596,666
175540,241243,402480,511,9107,2180,6397,2133,32809,5052,2174,739,243446,401321,447,9451,3102,6397,2118,5114,2639,663
175742,246083,386849,2193,10071,3906,6397,2133,32365,5240,2452,754,246971,383896,1236,9644,3713,6397,2118,5395,2707,637
176037,244012,390878,2640,10290,3918,6397,2133,28723,5147,2319,756,246729,395828,4525,10148,4126,6397,2118,5101,2675,666
176239,242943,382765,2435,9970,3890,6397,2133,24859,5237,2456,756,242870,378121,1589,9642,3897,6397,2118,4987,2530,666
176441,244694,377216,2998,8952,3912,6397,2133,24730,4963,2329,756,245257,384899,4006,9283,4127,6397,2118,5045,2358,666
176542,247085,413439,5010,10190,3904,6397,2133,27770,5152,2388,756,248394,406085,4517,10118,4000,6397,2118,5349,2712,666
176744,245346,386959,2282,9922,3699,6397,2133,22179,5275,2294,756,245663,374528,2835,9345,3542,6397,2118,5210,2560,666
176845,246449,400704,5007,10058,3894,6397,2133,25935,4600,2401,756,247387,398912,5049,10173,4096,6374,2118,5204,2714,666
177140,246918,412945,4539,10116,3940,6397,2133,26558,5105,2132,756,248436,411487,4960,10125,4127,6381,2118,4977,2531,666
177241,243321,372384,1707,9870,3785,6397,2133,24960,5217,2207,756,243747,375474,1137,9063,2762,6397,2118,5276,2476,660
177342,244163,414853,1041,9459,3268,6397,2133,30164,4948,2281,754,245583,413183,1783,9498,3175,6394,2118,5107,2569,662
177645,244488,408573,1796,9902,2956,6397,2133,28112,5328,2384,746,246964,404964,1890,10113,3822,6397,2118,5409,2695,666
177746,246154,401920,3948,10021,3938,6390,2133,28986,5268,2428,756,246649,400673,3573,9739,4094,6391,2118,5237,2755,666
178142,236634,357361,379,9366,3573,6397,2133,27994,5035,2243,753,236450,356655,194,8574,2733,6397,2118,5066,2568,655
178243,244367,386054,3257,9666,3395,6397,2133,25058,4904,2311,756,245779,387814,2486,9651,3860,6397,2118,4801,2687,666
178647,246823,412280,3811,10198,3926,6397,2133,31902,5256,2389,756,248517,415024,3517,10058,4127,6397,2118,5186,2574,666
178748,244925,385290,1550,9670,3735,6397,2133,28269,5148,2170,753,245366,388915,1149,9869,3609,6397,2118,5190,2439,666
178849,243811,388987,5092,10020,3302,6397,2133,27109,5165,2060,756,243526,390287,3864,9837,3279,6397,2118,5126,2383,666
178950,244012,360344,4258,9723,3910,6397,2133,27062,5162,2363,756,244405,359400,3485,9515,4081,6397,2118,5367,2633,666
179245,245513,396023,4152,10093,3948,6397,2133,30238,4837,2364,756,246298,398211,3863,10157,4009,6397,2118,5179,2758,666
179346,247521,422672,5596,10348,3932,6397,2133,30209,5306,2450,756,248669,423238,4969,10176,4117,6397,2118,5433,2689,666
179548,245024,399569,4165,10165,3844,6397,2133,27602,5436,2428,756,245554,401484,2537,9908,3731,6397,2118,5579,2710,666
179952,246384,405818,3965,10038,3795,6396,2133,29109,5249,2336,756,245990,398616,2424,9183,2868,6397,2118,5491,2683,653
180129,246751,397776,3313,9862,3900,6397,2133,28363,5131,2420,756,245931,405540,2531,9673,4061,6397,2118,5039,2777,666
180230,242626,389548,1470,9489,3673,6397,2133,29283,4851,2307,754,243577,385867,737,8564,2316,6382,2118,5091,2510,611
180432,246501,398360,6020,10082,3949,6397,2133,24738,5216,2294,756,246944,386743,3780,9742,3957,6397,2118,5393,2593,666
180533,238613,389631,553,9539,2909,6397,2133,25713,4769,2298,750,244591,395352,747,9535,3526,6397,2118,5373,2690,662
180735,241998,386166,1834,10032,3776,6397,2133,26273,4744,2427,756,245870,386692,2033,10041,4045,6397,2118,5494,2802,666
180836,244083,379518,3611,10266,3820,6394,2133,27976,4977,2355,756,244610,373261,3124,9819,4002,6391,2118,5080,2570,666
180937,233829,362955,694,8996,2256,6397,2133,24369,4826,2222,753,239592,360360,559,8784,2287,6397,2118,4599,2312,666
181131,243323,391401,1129,9383,3703,6397,2133,23918,4979,2230,748,243127,383492,1466,9054,3594,6396,2118,4990,2505,665
181232,245384,385248,1985,10095,3922,6397,2133,29232,4622,2331,753,245854,388769,1663,10029,4109,6396,2118,5039,2725,657
181636,246209,381338,3194,10230,3738,6397,2133,28823,4875,2306,756,243732,373339,722,9629,2715,6397,2118,4938,2479,665
182032,241937,378112,1645,10136,3912,6397,2133,31559,5268,2410,756,242265,376104,1041,9738,3384,6397,2118,5463,2697,649
182436,246797,408606,3466,10211,3948,6397,2133,30034,5165,2324,756,247037,412018,2903,10124,4118,6397,2118,4877,2659,665
182739,242037,399770,2069,9927,3909,6397,2133,30035,5284,2402,756,244904,402619,1393,9997,4101,6397,2118,5571,2832,666
182840,241911,382230,1056,9543,2818,6397,2133,27901,5082,2178,756,243418,385204,1204,9319,2837,6397,2118,5006,2319,663
183034,246015,383015,3043,9906,3571,6381,2133,27182,5135,2267,756,245295,384040,1412,9736,2828,6392,2118,4947,2543,664
183337,245003,402169,3210,10118,3942,6397,2133,30314,5276,2367,756,246273,396300,3728,10143,4127,6397,2118,5206,2706,666
183741,244534,377891,4081,9673,3874,6397,2133,22603,5228,2248,756,246047,389747,2769,9282,4080,6397,2118,4955,2547,666
185038,244555,381813,2781,9859,3945,6397,2133,32200,5185,2296,756,244027,382123,2186,9300,4067,6397,2118,5368,2656,661
185139,245311,400999,4439,10112,3783,6397,2133,29311,5433,2383,756,246130,405474,2663,10019,3806,6397,2118,5553,2738,666
185341,247059,396283,5837,10057,3768,6397,2133,28248,5382,2263,756,248149,402269,3960,9896,3909,6397,2118,5370,2570,666
185442,243485,396282,1246,8883,3509,6397,2133,23456,4788,2315,754,243822,383860,1334,8450,2561,6397,2118,4997,2448,661
185846,244046,404611,1653,9895,3868,6397,2133,29049,4991,2271,756,241035,398606,263,9134,3442,6397,2118,4929,2555,661
185947,241861,385335,1811,10104,3815,6397,2133,26983,5134,2377,756,244543,373363,2755,10058,3724,6393,2118,5289,2635,666
186040,242448,401765,784,9324,3892,6397,2133,28205,5311,2399,756,245743,399315,1680,9613,4081,6397,2118,5422,2702,665
186141,244494,386459,3585,9732,3770,6390,2133,29373,5270,2203,756,245501,398208,4067,9999,4032,6397,2118,5291,2574,666
186444,245267,376479,1615,9649,3524,6397,2133,25460,5141,2208,756,246530,386792,2005,9771,4064,6397,2118,5325,2587,666
186545,244705,399364,2012,10144,3696,6397,2133,28833,5470,2366,756,244816,400703,1332,9915,3626,6397,2118,5546,2729,660
186848,238701,387776,2177,9913,3921,6378,2133,24243,5247,2350,754,241762,391014,2007,10043,3892,6397,2118,5261,2544,665
187143,245085,394067,3202,10238,3898,6366,2133,27083,5302,2405,756,244363,383961,1498,9776,3845,6397,2118,5049,2602,666
187345,241769,390294,2046,9382,3852,6397,2133,28377,4914,2340,756,242726,383423,1867,9998,4008,6397,2118,5239,2561,666
187547,243481,404955,609,9887,3144,6397,2133,28822,5111,2388,756,245409,399366,713,9651,3024,6397,2118,5066,2680,666
187850,239716,387882,903,8817,2677,6397,2133,21625,4625,2302,740,237344,391704,476,8131,2252,6397,2118,4332,2529,627
188145,243352,384235,4065,9381,3330,6397,2133,23881,5351,2420,752,244769,391055,2999,8841,3419,6397,2118,5264,2513,665
188347,243039,418034,2267,10327,3708,6397,2133,29775,5322,2425,756,242272,411464,563,9877,3051,6397,2118,5325,2783,659
188448,246694,399807,3664,9967,3752,6397,2133,28767,5264,2348,756,247756,387049,3680,10112,3978,6361,2118,5486,2646,666
188549,238855,390502,506,9152,2256,6397,2133,24348,4819,2181,743,241957,383172,1237,9375,2008,6397,2118,5420,2548,665
188751,245070,371140,4145,9663,3787,6397,2133,24775,4972,2262,756,245172,375216,2645,9445,3842,6397,2118,4803,2469,666
189349,244465,366369,2336,9715,3227,6397,2133,25949,5131,2250,756,242272,357692,879,9696,2790,6397,2118,5281,2528,666
189450,246530,408093,4911,9882,3944,6394,2133,25351,4687,2329,756,247320,405841,5145,9984,4109,6397,2118,5184,2525,666
189652,245806,397285,1999,9533,3861,6397,2133,28951,4965,2294,748,243497,396361,316,8897,3274,6397,2118,4982,2490,584
190031,243574,389368,2164,9925,3900,6397,2133,26366,5232,2185,756,244580,405209,1081,9561,4059,6397,2118,5084,2594,666
191033,241854,363802,857,9632,3010,6397,2133,27452,5129,2309,736,244563,367585,818,8828,3052,6397,2118,4918,2586,636
191235,247386,388886,5333,10076,3761,6379,2133,26802,5388,2337,756,247522,394819,4686,9841,3761,6397,2108,5313,2541,666
191336,243954,397750,2321,9795,3847,6397,2133,27580,5012,2215,756,244587,383352,1564,9350,2683,6397,2118,5113,2431,665
191437,245207,411889,1462,9894,3550,6397,2133,28417,5030,2372,756,245310,408054,1233,10019,3810,6397,2118,5378,2690,665
191841,243764,382317,2985,9859,3947,6383,2133,28522,5076,2330,756,243816,371913,1922,9827,4051,6397,2118,5162,2722,663
191942,239834,375076,1309,8843,2321,6397,2133,22031,4725,2138,751,243400,363952,2063,8480,2519,6397,2118,4860,2259,661
192035,240941,355815,3470,9920,3918,6300,2133,24996,5078,2371,643,244913,365110,3995,9764,4112,6397,2118,5187,2724,662
192136,244953,400216,1496,9799,3577,6397,2133,28772,5279,2306,756,243215,403221,471,8587,2122,6397,2118,5055,2533,649
